"\Even little things\n Need a helping wing\n There's work to do.\""\n What happens after this in the episode made me laugh so hard!\ufeff""",,,
That song at 5:15 sounds like a song from Bob's Burgers omg\ud83d\ude02\ufeff,,,
"Wow...that took a turn...L: \Finally my wife and I have a new soundtrack to our love making.\""R: \""Even little things..?\""Dying of laughter.\ufeff""",,,
I also love how Rhett's face slowly changed to a smile when he was about to say it lmao\ufeff,,,
Renata Briajraj same\ufeff,,,
He walked right into that one lol\ufeff,,,
lmao!\ufeff,,,
My eyes got wide when link said that!\ufeff,,,
they're really trying hard to change their theme to a more mature audience\ufeff,,,
666 likes\ufeff,,,
Yeah that was extremely cringey I don't know how people found this funny link was trying so hard to be funny and then failed and then people still thought it was funny it's pretty disgusting honestly\ufeff,,,
I was a lot earlier than expected\ufeff,,,
Rhett just might be the only person ever who actually looks good in horizontal stripes!\ufeff,,,
i have seen that rainbow bright one lol\ufeff,,,
it's like E.T. after you stuck in a bag than bashed it against a tree for a fortnite\ufeff,,,
"I've not watched any GMM in a while, so, just wondering when they moved to splitting the videos into like 4 parts, and curious as to why they did it?\ufeff",,,
6 November this year. Their explanation can be found here: https://youtu.be/3dZxjSNp8rM\ufeff,,,
L. Wolf it's a cheap way for them to make us fill like we get more shows from them\ufeff,,,
"More content overall. First episode is the main and about as long as they have been, the rest is like a bonus. They want it to be like a variety show with many segments. The segments are largely unconnected so you can watch as much or as little as you want. It's overall a great change but after a thousand episodes of doing it a certain way people are scared of change.\ufeff",,,
Big Surge how is 6 to 7 minutes  the same as 10 to 15 minutes\ufeff,,,
Z0MB13Redfield this wasn't the first part of the episode. He said the first parts are normal length.\ufeff,,,
Z0MB13Redfield part one was 10:37 today.\ufeff,,,
Z0MB13Redfield the single episodes were 9 to 15 min and today they are 15-28 mins\ufeff,,,
BancroftOutdoors I don't know where you learned math but this episode is 6 minutes and 16 seconds\ufeff,,,
"Z0MB13Redfield this is part 4 of 4. He added up all of the times for parts 1-4. They make 4 main channel videos and a GM more everyday now. So, five total videos. The total length was about 28 min for parts 1-4.\ufeff",,,
mac and me: the puppet was actually pretty good movement wise.\nants: its a novel idea in a genre full of played out ideas\nrainbow brite: he sings nicely\nlonely lady: ...its a nice typewriter?\nstayin alive: that looks like a pro dancer.\ufeff,,,
Morning all\ufeff,,,
"\Finally my wife and I have a new soundtrack for our lovemaking\""\ufeff""",,,
Its easy to get a 0 on RT if they only get around 7 to 23 critic reviews. The problem is that they might not be awful movies but nobody saw them.  People always look at the score but never look at how many people actually reviewed it.\ufeff,,,
"Whoa whoa whoa, Star Stealer has 0%??? Go with the audience score on this one guys, the thing is a classic of demographically confused 80s awesomeness. Also my favorite movie growing up. XD\ufeff",,,
"I remember borrowing 'Mac and Me' from the library for my kids. If I remember correctly, the alien didn't speak, it whistled, and it could only eat thru a straw, hence the puckered face.\ufeff",,,
Rotten Tomatoes \certified fresh," ""UgxqH0AegcVDK6nvMpN4AaABAg""}",,
2:03 boat damaged from redoing the clip im guessing its hilarious\ufeff,,,
https://youtu.be/V71UBwdd-gI\ufeff,,,
Is Link wearing a women's sweater?\ufeff,,,
Hi thaks for this fun please see my videos and sub\ufeff,,,
How long does it take you guys to edit videos really? Hi Lesley\ufeff,,,
The part about Link's new soundtrack with his wife and Rhett's tease to accompany it made me laugh loud enough to wake up someone in another room. Whoops lol\ufeff,,,
"Where's Justice League?\n\n\n\n\nI'M JOKING, PLEASE DON'T KILL ME\ufeff",,,
Where's the ''let's talk about that''?\ufeff,,,
Dino Lover it's in the main episode\ufeff,,,
Jsusisss\ufeff,,,
Hahahaha I was in stitches over this one. All your vids today are great. Will watch More ltr!\ufeff,,,
Even little things need a helping hand! \u270b\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\udc4c\ufeff,,,
Jake Huffman ITS WING\ufeff,,,
"\Finally my wife and I have a song to our love making\""\nSong: Even little things....\ufeff""",,,
The best thing about bad movies is that they're unintentionally funny.\ufeff,,,
Lies! My brother and I loved the movie Mac and Me when we were kids. Its a cute movie with creepy but funny aliens.\ufeff,,,
5th\ufeff,,,
That feeling when your bff has seen your junk and makes a little wiener joke.\ufeff,,,
Links is 6 inches and Rhett's is 6.7 inches\ufeff,,,
Wtf\ufeff,,,
How do you know this? Pinhead\ufeff,,,
"6 and 6.7, that's their height \ud83d\ude02\ufeff",,,
"ramonypony Oh, I feel bad for Chase then\ufeff",,,
Pinhead feet!\ufeff,,,
"Haha. That's their height. (Link is 6'0\ and Rhett is 6'7\"").\ufeff""",,,
Steve I\ufeff,,,
3:39 ouch\ufeff,,,
"\Even little things\"" lol\ufeff""",,,
That cracked me up\ufeff,,,
LINK  \n\nYou dirty rascal. >:^I\n\nEdit: 3:34\ufeff,,,
link is so cute <333\ufeff,,,
When I was little I loved Mac and Me!!!\ufeff,,,
\ud83d\udc49\ud83d\ude0e\ud83d\udc49\nZoop\ufeff,,,
"Welp, Link just Came.\ufeff",,,
Rotten tomatoes smell's rotten I want to see Mac and me\ufeff,,,
66th comment\ufeff,,,
Mac and me was great\ufeff,,,
I've always hated Mac & Me!\ufeff,,,
Link made so many jokes in this episode. Why Link?  Why?\ufeff,,,
"More videos like this GMM, please! These are my favorite recurring types of videos. Please do these once a week or so, creative list type videos\ufeff",,,
Give props to flops y u can't save the flops even with good props\ufeff,,,
I just realised look at Link\u2019s hair\ufeff,,,
All of these movies are potential memes\ufeff,,,
The Pony one for sure.\ufeff,,,
"I think the \What the hell are they\"" from the ant scene already is.\ufeff""",,,
cant believe birdemic was not in here\ufeff,,,
"\Finally my wife and I have a new soundtrack to our lovemaking.\"" Thanks for letting me know.\ufeff""",,,
Even little things?\ufeff,,,
I have been WAITING for this episode forever!!!! \u2764\ufe0f\u2665\ufe0f\u2764\ufe0f\ufeff,,,
Link's sweater fits the theme of the movies\ufeff,,,
"Ok ok hold ya horsies it said no views but when I clicked on it 960 views,YouTube lies\ufeff",,,
Oooooh!!..  Is all I see coming from that ALIEN BOY!!! \ud83d\udc7d \ud83d\udc7d \ud83d\udc7d\ufeff,,,
Rainbow makes everything perfect all right.\ufeff,,,
Even little things?\ufeff,,,
Soy mexicano y quiero decirles que son los mejores y podr\u00edan mandarme un saludo en espa\u00f1ol\ufeff,,,
No way! Mac and Me was one of my fav\u2019s when I was a kid! Rotten Tomatoes kiss my ass! Lol\ufeff,,,
ChrisMac82 I know!! My. Brother and I constantly rented it from Blockbuster!!\ufeff,,,
Me too! My girlfriend makes fun of me relentlessly because I didn't know it's McDonald's propaganda... lol\ufeff,,,
ChrisMac82 same! Wtf\ufeff,,,
ChrisMac82 LOOL.\ufeff,,,
"It's called shittaste, you know.\ufeff",,,
ChrisMac82 ikr\ufeff,,,
"It's not only dumb, but it's also scary.\ufeff",,,
Same!! Loved Mac and me when I was a kid\ufeff,,,
"Hell yeah, Mac and Me was great\ufeff",,,
"I loved it, too.  Kids are stupid.\ufeff",,,
Me too! Lol!\ufeff,,,
Allison Metta Thats still alive!?! There's still hope...\ufeff,,,
ChrisMac82 you must be McDonalds employee\ufeff,,,
ChrisMac82 you're a shitty person with shitty taste\ufeff,,,
Exactly. 100% Rotten Tomatoes\ufeff,,,
ChrisMac82 I wonder how your child hood was like lol\ufeff,,,
HECK yeah. It was the best!\ufeff,,,
Really? You should watch E.T.\ufeff,,,
80\u2019s kids stand up!!\ufeff,,,
It only had 17 votes. Calm down\ufeff,,,
ChrisMac82 It was a terrible movie.\ufeff,,,
ChrisMac82 we can tell from your name... lol\ufeff,,,
I loved Mac and Me as a kid!\ufeff,,,
Random Spontaneous Idiot it\u2019s you again\ufeff,,,
ChrisMac82 think about what you said.\ufeff,,,
ChrisMac82 you\u2019re on crack\ufeff,,,
i had never seen et but i seen mac and me good times\ufeff,,,
ChrisMac82 Mac was so cute!\ufeff,,,
hes one of those cute but ierd looking\ufeff,,,
Ok ET is way better than mac and me\ufeff,,,
Me too. I even had my kids watch it\ufeff,,,
ChrisMac82 Paul Rudd agrees\ufeff,,,
"Right?! We loved that movie, lol.\ufeff",,,
It was one of mine too! I was obsessed with it! Loved it so so much.\ufeff,,,
How that is one of the most horrifying things I\u2019ve ever seen... I guess you like horror movies! \ud83d\ude02\ufeff,,,
"ChrisMac82  Lol yeah, I remember when my family first rented it. I was the only one who liked it.. I haven't watched it since.\n\n\n\nEdit: looking back on it, i can see y i was the only 1 in my family that liked that movie XD\ufeff",,,
no jk lmfao lol dk ha :) smiley face im jokeing i hate myself\ufeff,,,
ChrisMac82 You\u2019re right because kids don\u2019t know any better and they let any horrible movie rot their minds.\ufeff,,,
that was my favorite movie for a month when i was 5\ufeff,,,
I was looking for this comment. I love Mac and Me. I grew up watching it.\ufeff,,,
Captain Jack Sparrow says the guy named Captain Jack Sparrow... \ud83e\udd26\ud83c\udffb\u200d\u2642\ufe0f\ufeff,,,
ChrisMac82 So glad to see this comment!\ufeff,,,
Mac&Me was awesome.. TBH Even great movies Rotten Tomatoes give  little ratings\ufeff,,,
<3\ufeff,,,
oshiete oshiete yo sono shikumi wo\ufeff,,,
"Who\u2019s here before 1,000\ufeff",,,
Right on time as usual. XD\ufeff,,,
It takes too much effort to make a good comment\ufeff,,,
Follow Instagram avking661\ufeff,,,
Where's my #underadaysquad at? Like if you are here\ufeff,,,
Lol link forgot to keep it pg\ufeff,,,
eyyy\ufeff,,,
Comment\ufeff,,,
These movies are weird as fuck\ud83d\ude02\ud83d\ude02\ud83d\ude02\ufeff,,,
you get nothing!\nyou lose\ngood day sir!\ufeff,,,
Lol\ufeff,,,
Yes thanks and please see my videos and subcrabe https://youtu.be/V71UBwdd-gI\ufeff,,,
You're a crook\ufeff,,,
Charlie and a chocolate factory\ufeff,,,
Jackal Unleashed lmao\ufeff,,,
god sid I only subbed because you said subscrab\ufeff,,,
WILLY WONKA?????????\ufeff,,,
222nd like\ufeff,,,
"Excuse me, Mr. Wonka! Charlie was the last one just as you had said!\ufeff",,,
That's my B-Day\ufeff,,,
Jackal Unleashed \n\nL\ufeff,,,
"Jackal Unleashed lol. Also you know the Mac and me? Well, I'm gonna have nightmares now.\ufeff",,,
You stole fizzy lifting drinks! So therefore you get nothing!\ufeff,,,
Jackal Unleashed \nOk willie\ufeff,,,
Yeet\ufeff,,,
DAMN IM EARLY ARENT I SPECIAL?\ufeff,,,
Omg hiii\ufeff,,,
I love you guys ;w; \u2764\ufe0f\ufeff,,,
Mac and Me was one of my favorite movies when I was a kid! The McDonald dance scene was amazing! \ud83d\ude02\ud83d\ude02\ud83d\ude02\ufeff,,,
EARLY! You guys are awesome! \u270c\ud83c\udffd\ud83e\udd29\ufeff,,,
ME ME BIG BOY where is weird alllll\ufeff,,,
yay\ufeff,,,
Why am i up at 3 am?\ufeff,,,
IM ON TIME\ufeff,,,
4th\ufeff,,,
First\ufeff,,,
Dyuicus Tbf you were actually 3rd\ufeff,,,
Hey I'm pretty early \ud83d\ude0c\ud83e\udd18\ufeff,,,
"StubboHD hey look I don,t care\ud83d\ude0c\ud83e\udd18\ufeff",,,
Kill Yourself but somehow you care enough to write out that entire comment! What happened to \u201cif you can\u2019t say anything nice don\u2019t say anything at all\u201d? \ud83d\ude1c\ud83d\ude1c\ufeff,,,
Kill Yourself That's rather rude.. J didn't ask you to reply to my comment \ud83d\ude43\ud83d\ude43\ufeff,,,
Nice!\ufeff,,,
Not as close as me i clicked on 28 minutes ago. I have screenshot if you want proof\ufeff,,,
First\ufeff,,,
"Mr. Mumbles hey, you're actually first!?\ufeff",,,
"Kyla Puyat yup, they were! Congrats! \ud83d\ude0a\ufeff",,,
Shut up nager\ufeff,,,
"Dean Domino you shut up, that was uncalled for. Just because you might be self conscious doesn\u2019t mean you should pull others down. Talk to someone in person about it. And learn to spell if you\u2019re going to be mean\ufeff",,,
BLTGUHKDFG\ufeff,,,
